MOF,Uptake
UGUGUZ,1.4566767549
UGUGUZ,4.8474274332
UGUHAG,0.6976647482
UGUHAG,2.77837203
UGUHAG,4.3314304738
UGUHEK,3.2266703685
UHADAI,0.0002979739
UHADAI,0.0072422189
UHADAI,0.0293867659
UHASED,0.0099226845
UHASED,0.2422956844
UHASED,0.9324791735
UHAXUW,0.0050768055
UHAXUW,0.1241364978
UHAXUW,0.4364226089
UHISOU,0.247364344
UHISOU,2.8122678829
UHISOU,4.3412504638
UJAQEC,0.0100329488
UJAQEC,0.2468148622
UJAQEC,0.9963816443
UJAQUS,0.0151033871
UJAQUS,0.3657729856
UJAQUS,1.2899657078
UJECUI,0.0024283965
UJECUI,0.0585695874
UJECUI,0.2182721593
UJEFOE01,0.0066912963
UJEFOE01,0.141005288
UJEFOE01,0.3994285807
UJEFOE,0.0044469556
UJEFOE,0.1001882118
UJEFOE,0.2949122685
UJIZET,0.2855771212
UJIZET,2.3050013481
UJIZET,3.2193843248
UJOKIP02,3.0538e-06
UJOKIP02,9.16134e-05
UJOKIP02,0.0003859976
UJOKIP04,1.2215e-06
UJOKIP04,7.39014e-05
UJOKIP04,0.00024247
UJOKIP05,4.886e-06
UJOKIP05,5.0082e-05
UJOKIP05,0.0002394162
UKAPUS,0.0144721446
UKAPUS,0.327105409
UKAPUS,0.9973503244
UKAQAZ,0.0119631923
UKAQAZ,0.2869410283
UKAQAZ,0.9304270275
UKAQED,0.004560571
UKAQED,0.1113284098
UKAQED,0.4076742603
UKAQIH,0.0089582131
UKAQIH,0.2161872372
UKAQIH,0.7603991438
UKUBIM,0.0135876017
UKUBIM,0.3041594749
UKUBIM,0.9713421487
UKUCAF,0.0230636815
UKUCAF,0.4806859312
UKUCAF,1.3993490844
UKUPUL,0.0365607785
UKUPUL,0.9655404667
UKUPUL,3.5887351881
ULEHEA,0.3674967596
ULEHEA,1.9818953858
ULEHEA,2.2062170887
ULOGIL,0.106261287
ULOGIL,1.1571065298
ULOGIL,1.9558726455
ULUPUM01,0.0183274069
ULUPUM01,0.4279977962
ULUPUM01,1.3567254788
ULUQAV,0.734347549
ULUQAV,2.1540436218
ULUVUT,0.0021611342
ULUVUT,0.053822278
ULUVUT,0.2146574989
UMAROR,0.0298844836
UMAROR,0.6205248371
UMAROR,1.5570989671
UMEHOL,0.0205541919
UMEHOL,0.5151124716
UMEHOL,1.4414268184
UMELUU,0.0002184074
UMELUU,0.0048110546
UMELUU,0.02088619
UMEQAG,0.0217385202
UMEQAG,0.5107650952
UMEQAG,1.4148760035
UMESIQ,0.0038317934
UMESIQ,0.0984177398
UMESIQ,0.3848369973
UMESOW,0.0237338484
UMESOW,0.5446772354
UMESOW,1.4771017515
UMEXUF01,0.0081872811
UMEXUF01,0.206073988
UMEXUF01,0.7803834087
UMEXUF,0.0071565338
UMEXUF,0.1847127504
UMEXUF,0.7085723166
UMORIY,0.0002965468
UMORIY,0.0078299501
UMORIY,0.0247888089
UMUTOM,0.0432297218
UMUTOM,0.5067956141
UMUTOM,0.9811460824
UMUTUS,0.0343241263
UMUTUS,0.5498594797
UMUTUS,1.2762847646
UMUXEG,0.0001819357
UMUXEG,0.0045574579
UMUXEG,0.0182727468
UNIPAJ,0.004888325
UNIPAJ,0.1152478193
UNIPAJ,0.4258981206
UNOJUD,0.0548026023
UNOJUD,1.0817440329
UNOJUD,2.3182668472
UPIBOM,0.0063232687
UPIBOM,0.1526086189
UPIBOM,0.6002687256
UPOVOL,0.1832011787
UPOVOL,1.706648795
UPOVOL,2.5159792103
UQUHAQ,0.0100762273
UQUHAQ,0.2664759494
UQUHAQ,1.1396737146
UQULAU,0.0053578597
UQULAU,0.1311042439
UQULAU,0.5017702689
UREVIY,0.5406592124
UREVIY,1.953985221
UREVIY,2.7321249378
UREVOE,0.6275954539
UREVOE,2.0395514252
UREVOE,2.6686033024
USORUR,0.0026131727
USORUR,0.064840072
USORUR,0.2473398585
USOXEH,0.0031224279
USOXEH,0.0779543072
USOXEH,0.2948759049
USUBUG,0.0021531052
USUBUG,0.0536041574
USUBUG,0.2089087481
USUPUV,1.92197808
USUQOQ,1.5532748552
USUQOQ,2.1720820085
USUQOQ,2.5636969328
UTEMAJ,0.0154711746
UTEMAJ,0.369895407
UTEMAJ,1.3010421901
UTOTUT01,0.0007453613
UTOTUT01,0.0186652657
UTOTUT01,0.0763450077
UTOTUT,0.0002626465
UTOTUT,0.0075334444
UTOTUT,0.0308410662
UVARIT,0.042107823
UVARIT,0.7001313433
UVARIT,1.3896197827
UVAROZ,0.0441452264
UVAROZ,0.712193801
UVAROZ,1.4047641906
UVARUF,0.0553198802
UVARUF,0.8410218107
UVARUF,1.5054358065
UVASAM01,0.0398585913
UVASAM01,0.6657133954
UVASAM01,1.364429847
UVASAM,0.041711329
UVASAM,0.6851188973
UVASAM,1.38504348
UVEWIC01,0.0284373857
UVEWIC01,0.5936707086
UVEWIC01,1.8439669748
UVEWIC,0.0315785056
UVEWIC,0.6379670583
UVEWIC,1.8736056099
UVINAP,0.0043901025
UVINAP,0.1026633106
UVINAP,0.3478581662
UWELIS,0.0095496964
UWELIS,0.2387053344
UWELIS,0.92728585
UWOWAF,0.0174371575
UWOWAF,0.4239741287
UWOWAF,1.5173661309
UXABOL,2.3675176509
UXABOL,2.8310038416
UXABOL,2.9985091312
UXABUR,0.0003397077
UXABUR,0.0084670656
UXABUR,0.0353663929
UXAXEY,0.6030425835
UXAXEY,1.469992162
UXAXEY,2.7469774392
UXEQOE,0.1264662481
UXEQOE,1.2872520932
UXEQOE,1.8550219648
UXUPEK,0.0847879288
UXUPEK,1.5014514477
UXUPEK,2.4296364494
UXUYUI,0.0009008631
UXUYUI,0.0239414989
UXUYUI,0.0909262731
UXUZAP,0.0234596496
UXUZAP,0.5275822081
UXUZAP,1.5838720787
UYAQAN,0.0012580261
UYAQAN,0.0316500736
UYAQAN,0.1271911007
UZAMUE,0.009121094
UZAMUE,0.2121800392
UZAMUE,0.7166628119
UZANAL,0.0224021073
UZANAL,0.4831267213
UZANAL,1.5703804866
UZANEP,0.0185522974
UZANEP,0.46143872
UZANEP,1.5978445415
UZANOZ,0.0052840932
UZANOZ,0.134544721
UZANOZ,0.465773389
UZATAR,1.6737907999
UZATAR,2.6206158255
UZATAR,2.9474465141
UZIGOB,0.0490291256
UZIGOB,0.8953163153
UZIGOB,1.6467111149
UZIJUJ,0.0434779606
UZIJUJ,0.5908975512
UZIJUJ,1.3804291306
UZUNAF01,0.0008972195
UZUNAF01,0.0235006432
UZUNAF01,0.093537692
UZUNAF,0.0009037279
UZUNAF,0.0228981579
UZUNAF,0.0901087329
VAGBEN,0.0150501701
VAGBEN,0.3185513574
VAGBEN,0.9495153079
VAGBUD,0.0031656418
VAGBUD,0.0728758266
VAGBUD,0.2724727526
VAGJET,0.0003491667
VAGJET,0.0088540747
VAGJET,0.0347446697
VAGMAT,0.0006071867
VAGMAT,0.0158301411
VAGMAT,0.0637031272
VAGMEX,0.0006715321
VAGMEX,0.015999779
VAGMEX,0.0627250769
VAGTAA01,0.0663200266
VAGTAA01,1.352570341
VAGTAA01,3.9232087722
VAGTAA,0.0351390211
VAGTAA,0.775039774
VAGTAA,2.3223298918
VAHVOR,0.1213049037
VAHVOR,1.4508848311
VAHVOR,2.6185929539
VAJTUX,0.0101700951
VAJTUX,0.240022023
VAJTUX,0.8074780145
VALZIU,0.0388325446
VALZIU,0.7894737251
VALZIU,1.9213731405
VAMPUX,0.0013660936
VAMPUX,0.034219221
VAMPUX,0.1379038286
VAMQIM,0.0012319379
VAMQIM,0.0296595075
VAMQIM,0.1215554235
VAMQOS,0.001205819
VAMQOS,0.0290967656
VAMQOS,0.1174298366
VANXUD03,0.0006599057
VANXUD03,0.0157400189
VANXUD03,0.0612430518
VAPFOJ,0.0567229982
VAPFOJ,1.0654108317
VAPFOJ,2.2276987939
VAPFUP,0.0355797602
VAPFUP,0.608520879
VAPFUP,1.22876626
VAQLAC,0.0002471788
VAQLAC,0.0055904745
VAQLAC,0.0217330551
VAQLEG,0.0171447858
VAQLEG,0.4586768082
VAQLEG,1.6300794441
VARREL,0.0229729331
VARREL,0.4893636753
VARREL,1.4732664652
VASFAZ,0.1644015526
VASFAZ,2.9502577673
VASFAZ,4.5047231427
VASFED,0.141744594
VASFED,2.7738812342
VASFED,4.427227658
VASFIH,0.0103817425
VASFIH,0.2413223528
VASFIH,0.995502158
VASFON,0.1036461643
VASFON,2.4077987106
VASFON,4.2442310843
VASFUT,0.0028106206
VASFUT,0.0708790612
VASFUT,0.283051379
VASKOR,0.0066164326
VASKOR,0.1563155233
VASKOR,0.5923964849
VATVUK,0.0078787353
VATVUK,0.1807859875
VATVUK,0.6208356968
VAYDOQ,0.0317865966
VAYDOQ,0.640573743
VAYDOQ,1.6378531675
VAYFUY,0.0188960953
VAYFUY,0.389092969
VAYFUY,1.0270202931
VAZKUE,2.8040073473
VAZKUE,2.8729883051
VAZKUE,2.8886860761
VAZLAL,2.7588229403
VAZLAL,2.8299022526
VAZLAL,2.8472220306
VAZLEP01,0.0103943117
VAZLEP01,0.206619157
VAZLEP01,0.6614121021
VAZLEP02,0.0667809603
VAZLEP02,1.1672214254
VAZLEP02,2.1555002968
VAZLEP,0.0186865501
VAZLEP,0.3853257336
VAZLEP,1.0832533234
VAZLIT,2.5464322617
VAZLIT,2.7117145744
VAZLIT,2.7418178711
VAZLOZ,2.5217332849
VAZLOZ,2.6873765439
VAZLOZ,2.718459164
VAZLUF,2.7519364158
VAZLUF,2.8427910623
VAZLUF,2.8499886076
VAZMAM,2.6650053293
VAZMAM,2.7695081658
VAZMAM,2.7787241933
VAZMEQ,2.5855447756
VAZMEQ,2.7411794224
VAZMEQ,2.7477323347
VAZMIU,2.5411653931
VAZMIU,2.7166370254
VAZMIU,2.7269585063
VAZMOA,0.0221286889
VAZMOA,0.5183538019
VAZMOA,1.4276635627
VAZTOG,0.0002705698
VAZTOG,0.0081603838
VAZTOG,0.0328171048
VECWUX,0.0102263299
VECWUX,0.2183591451
VECWUX,0.6838755086
VEFLUP,0.0522653557
VEFLUP,1.0923362726
VEFLUP,2.9267021231
VEHJID01,0.0005589515
VEHJID01,0.0141710636
VEHJID01,0.0587525802
VEHPUU,0.0006263258
VEHPUU,0.0149643147
VEHPUU,0.059898318
VEHRIL,0.0056962398
VEHRIL,0.136474949
VEHRIL,0.4941955785
VELVEO,0.1372975472
VELVEO,1.0596357464
VELVEO,1.4333021712
VEMMAC,0.0069518246
VEMMAC,0.1593365704
VEMMAC,0.6005804172
VEMMIK,0.0009632661
VEMMIK,0.0252239982
VEMMIK,0.0964566747
VEMMOQ,0.0018829672
VEMMOQ,0.045631479
VEMMOQ,0.1871018587
VETTOE,0.0899756592
VETTOE,1.466284057
VETTOE,3.1077916454
VEXVAW,0.0016334279
VEXVAW,0.0419309011
VEXVAW,0.1689704897
VICDOC,0.0378067116
VICDOC,0.7936014293
VICDOC,2.0867048903
VICYUD,0.0620534541
VICYUD,0.9324185269
VICYUD,2.0328786778
VIDXOX,2.2915082667
VIDXOX,5.2204858955
VIDXOX,5.931392671
VIFBOD,2.2631780547
VIFBOD,5.4889669319
VIFBUJ,2.5351174789
VIGRIO,0.3898673299
VIGRIO,1.0705141958
VIGRIO,1.1337818695
VILXOE,0.0100647408
VILXOE,0.2549143929
VILXOE,1.0085648176
VIPZAX,0.0922467021
VIPZAX,1.17400635
VIPZAX,2.2131559975
VIQQUJ,0.049684452
VIQQUJ,1.0195516672
VIQQUJ,2.6710568388
VIRVEY,0.0015708415
VIRVEY,0.0388450133
VIRVEY,0.156206309
VISTOG,0.0003399515
VISTOG,0.0083689365
VISTOG,0.0335257508
VIVLAP,0.18742796
VIVLAP,1.7734119646
VIVLAP,2.5960920274
VIWHUG,0.033562587
VIWHUG,0.6174646808
VIWHUG,1.3436622471
VIXCUB,0.0025173151
VIXCUB,0.0647000123
VIXCUB,0.254298961
VIXGAM01,0.034481871
VIXGAM01,0.6115877095
VIXGAM01,1.3487941754
VIXGAM,0.0360021557
VIXGAM,0.598294807
VIXGAM,1.3723551019
VIXGEQ,0.0426220194
VIXGEQ,0.7245211544
VIXGEQ,1.5503164599
VIXTUT,0.0071311283
VIXTUT,0.1763043531
VIXTUT,0.5817399943
VIXVUV,0.0222064416
VIXVUV,0.5191134347
VIXVUV,1.7204952856
VIXZUZ,0.0767377839
VIXZUZ,1.2613724755
VIXZUZ,2.3054690046
VIYMAT,0.0187601614
VIYMAT,0.4169246388
VIYMAT,1.6446825441
VIYSUT,0.0108968539
VIYSUT,0.2510793365
VIYSUT,0.9632246745
VIYZIO01,0.0455538995
VIYZIO01,0.7422678358
VIYZIO01,1.5189593832
VIYZIO,0.046180778
VIYZIO,0.7531300895
VIYZIO,1.5486491065
VOBQEK,0.0541273289
VOBQEK,1.0757120076
VOBQEK,2.7850454466
VODQIP,0.101499059
VODQIP,1.1733941751
VODQIP,2.1380618575
VODSEM,3.8162594151
VOFFIVE_13_Cd_i,1.1341780019
VOFFIVE_13_Cd_i,0.3157069948
VOFFIVE_13_Cd_i,0.013236409
VOFFIVE_13_Co_i,1.6261164405
VOFFIVE_13_Co_i,0.5507231568
VOFFIVE_13_Co_i,0.0268089222
VOFFIVE_13_Cu_i,1.5888624858
VOFFIVE_13_Cu_i,0.5115837006
VOFFIVE_13_Cu_i,0.0238868854
VOFFIVE_13_Fe_i,1.3166548358
VOFFIVE_13_Fe_i,0.4127123618
VOFFIVE_13_Fe_i,0.0191896135
VOFFIVE_13_Ni_i,1.291848349
VOFFIVE_13_Ni_i,0.4062173919
VOFFIVE_13_Ni_i,0.0187418704
VOFFIVE_13_Zn_i,1.3928654439
VOFFIVE_13_Zn_i,0.4340057477
VOFFIVE_13_Zn_i,0.0193823261
VOFFIVE_14_Cd_i,1.1626307252
VOFFIVE_14_Cd_i,0.4451723928
VOFFIVE_14_Cd_i,0.0232554678
VOFFIVE_14_Co_i,0.3424364997
VOFFIVE_14_Co_i,0.1024753581
VOFFIVE_14_Co_i,0.0045855631
VOFFIVE_14_Cu_i,0.4666207471
VOFFIVE_14_Cu_i,0.1413080628
VOFFIVE_14_Cu_i,0.0064178192
VOFFIVE_14_Fe_i,0.5574833441
VOFFIVE_14_Fe_i,0.1843692663
VOFFIVE_14_Fe_i,0.0079451939
VOFFIVE_14_Ni_i,0.4652581584
VOFFIVE_14_Ni_i,0.1489226162
VOFFIVE_14_Ni_i,0.0063801334
VOFFIVE_14_Zn_i,0.6155614307
VOFFIVE_14_Zn_i,0.2109856639
VOFFIVE_14_Zn_i,0.0093932485
VOFFIVE_15_Cd_i,0.789674114
VOFFIVE_15_Cd_i,0.2441348469
VOFFIVE_15_Cd_i,0.010813309
VOFFIVE_15_Co_i,0.7761982487
VOFFIVE_15_Co_i,0.2432838566
VOFFIVE_15_Co_i,0.0116200769
VOFFIVE_15_Cu_i,0.7214229737
VOFFIVE_15_Cu_i,0.2295447943
VOFFIVE_15_Cu_i,0.0103992151
VOFFIVE_15_Fe_i,0.635789407
VOFFIVE_15_Fe_i,0.204364955
VOFFIVE_15_Fe_i,0.0092569632
VOFFIVE_15_Ni_i,0.7268700831
VOFFIVE_15_Ni_i,0.2293360897
VOFFIVE_15_Ni_i,0.0106591444
VOFFIVE_15_Zn_i,0.7495200288
VOFFIVE_15_Zn_i,0.2446435736
VOFFIVE_15_Zn_i,0.0107412586
VOFFIVE_16_Cd_i,0.0686549014
VOFFIVE_16_Cd_i,0.0170299923
VOFFIVE_16_Cd_i,0.0007077999
VOFFIVE_16_Co_i,0.086975102
VOFFIVE_16_Co_i,0.021465595
VOFFIVE_16_Co_i,0.0008620769
VOFFIVE_16_Cu_i,0.0805276062
VOFFIVE_16_Cu_i,0.0199903112
VOFFIVE_16_Cu_i,0.0008317695
VOFFIVE_16_Fe_i,0.0816232609
VOFFIVE_16_Fe_i,0.0206074154
VOFFIVE_16_Fe_i,0.0008207365
VOFFIVE_16_Ni_i,0.0841509248
VOFFIVE_16_Ni_i,0.0212466063
VOFFIVE_16_Ni_i,0.0008486018
VOFFIVE_16_Zn_i,0.0807676576
VOFFIVE_16_Zn_i,0.0202888801
VOFFIVE_16_Zn_i,0.0008413544
VOFFIVE_18_Cd,0.0411943568
VOFFIVE_18_Cd,0.0103851534
VOFFIVE_18_Cd,0.0004183934
VOFFIVE_18_Co,0.0845030443
VOFFIVE_18_Co,0.0211569517
VOFFIVE_18_Co,0.0008234327
VOFFIVE_18_Cu,0.1259585364
VOFFIVE_18_Cu,0.0320142321
VOFFIVE_18_Cu,0.0013087435
VOFFIVE_18_Fe,0.0437957478
VOFFIVE_18_Fe,0.0113172612
VOFFIVE_18_Fe,0.0004523932
VOFFIVE_18_Ni,0.0355622665
VOFFIVE_18_Ni,0.0091390356
VOFFIVE_18_Ni,0.0003855314
VOFFIVE_18_Zn,0.042716012
VOFFIVE_18_Zn,0.0107468911
VOFFIVE_18_Zn,0.0004525873
VOFFIVE_1_Cd,0.0865528928
VOFFIVE_1_Cd,0.0206714152
VOFFIVE_1_Cd,0.0008876837
VOFFIVE_1_Co,0.1081291613
VOFFIVE_1_Co,0.0267825342
VOFFIVE_1_Co,0.0011608384
VOFFIVE_1_Cu,0.1045451016
VOFFIVE_1_Cu,0.0268270931
VOFFIVE_1_Cu,0.0010241656
VOFFIVE_1_Fe,0.082139092
VOFFIVE_1_Fe,0.0198740159
VOFFIVE_1_Fe,0.0008208602
VOFFIVE_1_Ni,0.1255349053
VOFFIVE_1_Ni,0.0308898546
VOFFIVE_1_Ni,0.001225881
VOFFIVE_1_Zn,0.0917535488
VOFFIVE_1_Zn,0.0222569056
VOFFIVE_1_Zn,0.0008700258
VOFFIVE_2_Cd,0.0473497456
VOFFIVE_2_Cd,0.0119079208
VOFFIVE_2_Cd,0.0004500494
VOFFIVE_2_Cd_i,3.2207843647
VOFFIVE_2_Cd_i,1.0710780725
VOFFIVE_2_Cd_i,0.0436346494
VOFFIVE_2_Co,0.0514746144
VOFFIVE_2_Co,0.0128414027
VOFFIVE_2_Co,0.0005354568
VOFFIVE_2_Co_i,1.7788679727
VOFFIVE_2_Co_i,0.7171144104
VOFFIVE_2_Co_i,0.0380317789
VOFFIVE_2_Cu,0.0517464951
VOFFIVE_2_Cu,0.0129527507
VOFFIVE_2_Cu,0.0005255474
VOFFIVE_2_Cu_i,1.9992875177
VOFFIVE_2_Cu_i,0.7760703081
VOFFIVE_2_Cu_i,0.0391248203
VOFFIVE_2_Fe,0.0454436472
VOFFIVE_2_Fe,0.0110720465
VOFFIVE_2_Fe,0.0004844861
VOFFIVE_2_Fe_i,2.3231101219
VOFFIVE_2_Fe_i,0.7991454831
VOFFIVE_2_Fe_i,0.0375572893
VOFFIVE_2_Ni,0.0553661451
VOFFIVE_2_Ni,0.0144135638
VOFFIVE_2_Ni,0.0005815932
VOFFIVE_2_Ni_i,1.6886789039
VOFFIVE_2_Ni_i,0.6637375355
VOFFIVE_2_Ni_i,0.0345187061
VOFFIVE_2_Zn,0.0474556841
VOFFIVE_2_Zn,0.0118242044
VOFFIVE_2_Zn,0.0004728169
VOFFIVE_2_Zn_i,2.4571508129
VOFFIVE_2_Zn_i,0.8819793602
VOFFIVE_2_Zn_i,0.0429847278
VOFFIVE_3_Cd,1.8987072011
VOFFIVE_3_Cd,1.2489050215
VOFFIVE_3_Cd,0.1061468627
VOFFIVE_3_Co,2.4800919183
VOFFIVE_3_Co,2.1637762116
VOFFIVE_3_Co,0.4310452188
VOFFIVE_3_Cu,2.5527449512
VOFFIVE_3_Cu,2.5080044673
VOFFIVE_3_Cu,1.6563899408
VOFFIVE_3_Fe,2.4281779904
VOFFIVE_3_Fe,1.9826267503
VOFFIVE_3_Fe,0.2827814506
VOFFIVE_3_Ni,2.5399041296
VOFFIVE_3_Ni,2.3538740848
VOFFIVE_3_Ni,0.699752091
VOFFIVE_3_Zn,2.4553766807
VOFFIVE_3_Zn,2.1653400876
VOFFIVE_3_Zn,0.4660381081
VOFFIVE_4_Cd_i,0.7976679244
VOFFIVE_4_Cd_i,0.2148150092
VOFFIVE_4_Cd_i,0.0090698041
VOFFIVE_4_Co_i,1.0912442507
VOFFIVE_4_Co_i,0.2988362519
VOFFIVE_4_Co_i,0.0119105518
VOFFIVE_4_Cu_i,1.1994651032
VOFFIVE_4_Cu_i,0.355237868
VOFFIVE_4_Cu_i,0.0148178138
VOFFIVE_4_Fe_i,0.9033530376
VOFFIVE_4_Fe_i,0.2498199187
VOFFIVE_4_Fe_i,0.0107619246
VOFFIVE_4_Ni_i,1.4282650084
VOFFIVE_4_Ni_i,0.4296089169
VOFFIVE_4_Ni_i,0.0187152414
VOFFIVE_4_Zn_i,1.0962635068
VOFFIVE_4_Zn_i,0.297653258
VOFFIVE_4_Zn_i,0.0129809362
VOFFIVE_5_Cd_i,0.3508770521
VOFFIVE_5_Cd_i,0.0907498011
VOFFIVE_5_Cd_i,0.0036881077
VOFFIVE_5_Co_i,0.7666437533
VOFFIVE_5_Co_i,0.2005914576
VOFFIVE_5_Co_i,0.007974063
VOFFIVE_5_Cu_i,0.6815890096
VOFFIVE_5_Cu_i,0.1754992728
VOFFIVE_5_Cu_i,0.0072115229
VOFFIVE_5_Fe_i,0.8245353763
VOFFIVE_5_Fe_i,0.2133575541
VOFFIVE_5_Fe_i,0.0089033586
VOFFIVE_5_Ni_i,0.6932995015
VOFFIVE_5_Ni_i,0.1829791665
VOFFIVE_5_Ni_i,0.0073606554
VOFFIVE_5_Zn_i,0.5982659638
VOFFIVE_5_Zn_i,0.1539848539
VOFFIVE_5_Zn_i,0.0062204185
VOFFIVE_6_Cd_i,0.7777445216
VOFFIVE_6_Cd_i,0.1936752389
VOFFIVE_6_Cd_i,0.0079343603
VOFFIVE_6_Co_i,1.1711515011
VOFFIVE_6_Co_i,0.3015539864
VOFFIVE_6_Co_i,0.0122522707
VOFFIVE_6_Cu_i,1.0446129545
VOFFIVE_6_Cu_i,0.2665955127
VOFFIVE_6_Cu_i,0.0106160544
VOFFIVE_6_Fe_i,1.1652289775
VOFFIVE_6_Fe_i,0.2973018735
VOFFIVE_6_Fe_i,0.0123586685
VOFFIVE_6_Ni_i,1.1196015213
VOFFIVE_6_Ni_i,0.2828326988
VOFFIVE_6_Ni_i,0.0116767768
VOFFIVE_6_Zn_i,1.0347465683
VOFFIVE_6_Zn_i,0.2606010069
VOFFIVE_6_Zn_i,0.0105653404
VOFFIVE_7_Cd,0.0522449946
VOFFIVE_7_Cd,0.0128254641
VOFFIVE_7_Cd,0.0005289928
VOFFIVE_7_Co,0.0657225855
VOFFIVE_7_Co,0.0165778318
VOFFIVE_7_Co,0.0006514144
VOFFIVE_7_Cu,0.0641654831
VOFFIVE_7_Cu,0.0158225552
VOFFIVE_7_Cu,0.0006482028
VOFFIVE_7_Fe,0.0553910109
VOFFIVE_7_Fe,0.0136835577
VOFFIVE_7_Fe,0.0005403163
VOFFIVE_7_Ni,0.0717704693
VOFFIVE_7_Ni,0.0182869826
VOFFIVE_7_Ni,0.0007400291
VOFFIVE_7_Zn,0.0582278055
VOFFIVE_7_Zn,0.0144372048
VOFFIVE_7_Zn,0.0006264387
VOGTIV,0.0066945169
VOGTIV,0.1660490442
VOGTIV,0.6631600298
VOJGOS,0.0061458728
VOJGOS,0.1538557581
VOJGOS,0.619763194
VOLPET,0.002214278
VOLPET,0.057281082
VOLPET,0.217966403
VONCOS,0.0141078809
VONCOS,0.3065039447
VONCOS,0.95436494
VORBUA,0.1814280223
VORBUA,1.6619164678
VORBUA,2.4807096528
VOTKEW,0.0509815066
VOTKEW,1.0087718435
VOTKEW,2.373528404
VOTMAS,0.8851704258
VOTMAS,1.4543783756
VOTMAS,1.8638409292
VOXQOQ,0.0127740636
VOXQOQ,0.2855797766
VOXQOQ,0.9629230615
VOYWUB,0.0520625648
VOYWUB,1.4598446494
VOYWUB,2.1562322328
VUDXID,0.1458957577
VUDXID,1.0865105187
VUDXID,1.6702871864
VUKRUQ,0.0016802786
VUKRUQ,0.0432241283
VUKRUQ,0.1730639475
VUKSAX,0.0009214814
VUKSAX,0.0226253771
VUKSAX,0.0899146312
VULKIX,0.1512689138
VULKIX,1.1442915399
VULKIX,1.6012315514
VUNCAJ,0.0539773258
VUNCAJ,0.832558631
VUNCAJ,1.6503089371
VUNNEZ,0.0007378928
VUNNEZ,0.0176558019
VUNNEZ,0.0703869256
VUQKAU,0.0178287712
VUQKAU,0.4338732342
VUQKAU,1.6924633065
VUQKOI,0.0014567426
VUQKOI,0.0363635807
VUQKOI,0.1459213372
VUSKAW,0.0003848103
VUSKAW,0.0089961437
VUSKAW,0.0355600808
VUSKEA,0.0003487343
VUSKEA,0.0091945615
VUSKEA,0.0361012203
VUWSAJ,0.4642526293
VUWSAJ,2.1312923181
VUWSAJ,2.9587795607
WABTOK,0.0076697626
WABTOK,0.1840387934
WABTOK,0.6264778138
WAGLEY,0.1358085463
WAGLEY,1.0182200716
WAGLEY,1.4714930505
WAGZEL,0.3329053709
WAGZEL,2.046237635
WAGZEL,2.1745048607
WAHFUJ01,0.0029504154
WAHFUJ01,0.0730262001
WAHFUJ01,0.2781883705
WAHMEY,0.0002942318
WAHMEY,0.0073597243
WAHMEY,0.0249674584
WAJHOG,0.0225430217
WAJHOG,0.5036217153
WAJHOG,1.5344723263
WAKSOT,0.0118257669
WAKSOT,0.2267561411
WAKSOT,0.5623284932
WALBOC01,0.01309003
WALBOC01,0.2947437147
WALBOC01,0.9440127208
WALBOC02,0.0298508784
WALBOC02,0.5908430166
WALBOC02,1.4792112721
WALBOC,0.0237863618
WALBOC,0.5095691141
WALBOC,1.3471051037
WALCET,0.0305312274
WALCET,0.6392412985
WALCET,1.5512024537
WALKAY,0.0133824882
WALKAY,0.3025258712
WALKAY,0.9806022595
WALMOO,0.5772972723
WALMOO,1.8268000922
WALMOO,2.837425801
WAMREJ,0.0016825847
WAMREJ,0.0411047324
WAMREJ,0.1668589396
WAMRIN,0.0067571311
WAMRIN,0.1733407705
WAMRIN,0.7108919146
WAQFIG,0.0042275003
WAQFIG,0.1018021162
WAQFIG,0.398596849
WARWOC,1.427176858
WARWOC,1.7020014483
WARWOC,1.755122527
WASNIO,0.0296921028
WASNIO,0.5920712741
WASNIO,1.5266546942
WASTUG,0.0445333629
WASTUG,0.6065655183
WASTUG,1.4750017505
WASVES,1.1694214888
WATPIT,0.0032489529
WATPIT,0.0816792913
WATPIT,0.2880848147
WAYKAK,0.011352451
WAYKAK,0.263293952
WAYKAK,1.0333810707
WAYMAM,0.0007864427
WAYMAM,0.0199758282
WAYMAM,0.0819937638
WAYMEQ,0.0071488642
WAYMEQ,0.1780879073
WAYMEQ,0.7403444231
WAYMIU,0.0070050393
WAYMIU,0.1853812638
WAYMIU,0.7566323408
WAYMOA,0.0058003808
WAYMOA,0.1457192999
WAYMOA,0.5985174049
WAZQUL,4.2567996324
WAZQUL,6.1428635024
WAZQUL,6.9391978509
WEBREC,0.0248255257
WEBREC,0.5865490227
WEBREC,1.8344491168
WECBAJ,0.0027753274
WECBAJ,0.0628516579
WECBAJ,0.2017494072
WECFAN01,0.0099753818
WECFAN01,0.2316135011
WECFAN01,0.7396857398
WECSAZ01,0.1851018281
WECSAZ01,1.8905814254
WECSAZ01,2.4790640658
WECSAZ,0.1580539964
WECSAZ,1.8193748297
WECSAZ,2.3903729228
WEDWUZ,0.2860478337
WEDWUZ,0.9062098415
WEDWUZ,1.0145163072
WEDXEK,0.2085555391
WEDXEK,0.8589257623
WEDXEK,0.9949540205
WEFXEM,0.0060936676
WEFXEM,0.1495616172
WEFXEM,0.5891338639
WEFZIS,2.9386263637
WEFZIS,3.3403442769
WEFZIS,3.5123942075
WEGFUL,0.0135842129
